Node Number	Thermal Strain (mm/mm)
9062	9.1852e-003
9063	9.1867e-003
9064	9.185e-003
9065	9.1866e-003
9066	9.185e-003
9067	9.1865e-003
9068	9.185e-003
9069	9.1865e-003
9070	9.1851e-003
9071	9.1866e-003
9072	9.1866e-003
9073	9.1851e-003
9074	9.185e-003
9075	9.1867e-003
9076	9.1851e-003
9077	9.185e-003
9078	9.1865e-003
9079	9.1866e-003
9080	9.185e-003
9081	9.1852e-003
9082	9.1867e-003
9083	9.185e-003
9084	9.1852e-003
9085	9.1866e-003
9086	9.1867e-003
9087	9.1852e-003
9088	9.1851e-003
9089	9.1867e-003
9090	9.1851e-003
9091	9.1851e-003
9092	9.1865e-003
9093	9.1867e-003
9094	9.1851e-003
9095	9.1852e-003
9096	9.1868e-003
9097	9.1851e-003
9098	9.1852e-003
9099	9.1866e-003
9100	9.1852e-003
9101	9.1867e-003
9102	9.1837e-003
9103	9.1852e-003
9104	9.1869e-003
9105	9.1851e-003
9106	9.1867e-003
9107	9.1852e-003
9108	9.1866e-003
9109	9.1852e-003
9110	9.1869e-003
9111	9.1852e-003
9112	9.1867e-003
9113	9.1852e-003
9114	9.1869e-003
9115	9.1852e-003
9116	9.1867e-003
9117	9.1853e-003
9118	9.1868e-003
9119	9.1853e-003
9120	9.1868e-003
9121	9.1853e-003
9122	9.1868e-003
9123	9.1854e-003
9124	9.1869e-003
9125	9.1854e-003
9126	9.1871e-003
9127	9.1853e-003
9128	9.1869e-003
9129	9.1852e-003
9130	9.1869e-003
9131	9.1852e-003
9132	9.1867e-003
9133	9.1852e-003
9134	9.1869e-003
9135	9.1853e-003
9136	9.1868e-003
9137	9.1854e-003
9138	9.187e-003
9139	9.1854e-003
9140	9.1868e-003
9141	9.1855e-003
9142	9.187e-003
9143	9.1855e-003
9144	9.187e-003
9145	9.1854e-003
9146	9.1871e-003
9147	9.1854e-003
9148	9.1869e-003
9149	9.1855e-003
9150	9.1871e-003
9151	9.1856e-003
9152	9.1871e-003
9153	9.1855e-003
9154	9.1872e-003
9155	9.1855e-003
9156	9.187e-003
9157	9.1857e-003
9158	9.1872e-003
9159	9.1858e-003
9160	9.1872e-003
9161	9.1857e-003
9162	9.1875e-003
9163	9.1857e-003
9164	9.1872e-003
9165	9.1857e-003
9166	9.1874e-003
9167	9.1858e-003
9168	9.1872e-003
9169	9.1859e-003
9170	9.1874e-003
9171	9.1859e-003
9172	9.1874e-003
9173	9.186e-003
9174	9.1875e-003
9175	9.186e-003
9176	9.1875e-003
9177	9.186e-003
9178	9.1876e-003
9179	9.186e-003
9180	9.1875e-003
9181	9.186e-003
9182	9.1876e-003
9183	9.1861e-003
9184	9.1876e-003
9185	9.1862e-003
9186	9.1878e-003
9187	9.1863e-003
9188	9.1878e-003
9189	9.1864e-003
9190	9.188e-003
9191	9.1864e-003
9192	9.1879e-003
9193	9.1863e-003
9194	9.1881e-003
9195	9.1861e-003
9196	9.1878e-003
9197	9.1861e-003
9198	9.1877e-003
9199	9.1863e-003
9200	9.1879e-003
9201	9.1865e-003
9202	9.1878e-003
9203	9.1847e-003
9204	9.1865e-003
9205	9.1881e-003
9206	9.185e-003
9207	9.1651e-003
9208	9.1639e-003
9209	9.1759e-003
9210	9.1777e-003
9211	9.1879e-003
9212	9.1863e-003
9213	9.0528e-003
9214	9.055e-003
9215	9.051e-003
9216	9.0386e-003
9217	9.0398e-003
9218	9.0392e-003
9219	9.0404e-003
9220	9.0398e-003
9221	9.0407e-003
9222	9.0403e-003
9223	9.0408e-003
9224	9.0412e-003
9225	9.0414e-003
9226	9.0417e-003
9227	9.042e-003
9228	9.0422e-003
9229	9.0425e-003
9230	9.0426e-003
9231	9.0431e-003
9232	9.0427e-003
9233	9.0434e-003
9234	9.0435e-003
9235	9.0438e-003
9236	9.044e-003
9237	9.0443e-003
9238	9.0447e-003
9239	9.0449e-003
9240	9.0452e-003
9241	9.0454e-003
9242	9.0458e-003
9243	9.0461e-003
9244	9.0464e-003
9245	9.0467e-003
9246	9.047e-003
9247	9.0474e-003
9248	9.0478e-003
9249	9.048e-003
9250	9.0484e-003
9251	9.0488e-003
9252	9.0494e-003
9253	9.0496e-003
9254	9.0499e-003
9255	9.051e-003
9256	9.0504e-003
9257	9.0509e-003
9258	9.0513e-003
9259	9.0517e-003
9260	9.053e-003
9261	9.0523e-003
9262	9.0528e-003
9263	9.0532e-003
9264	9.0537e-003
9265	9.0542e-003
9266	9.0547e-003
9267	9.0553e-003
9268	9.0559e-003
9269	9.0564e-003
9270	9.0568e-003
9271	9.0578e-003
9272	9.0575e-003
9273	9.0585e-003
9274	9.0581e-003
9275	9.0585e-003
9276	9.0596e-003
9277	9.0592e-003
9278	9.0599e-003
9279	9.0605e-003
9280	9.061e-003
9281	9.0615e-003
9282	9.0623e-003
9283	9.0629e-003
9284	9.0635e-003
9285	9.0641e-003
9286	9.0649e-003
9287	9.0661e-003
9288	9.0655e-003
9289	9.0662e-003
9290	9.0673e-003
9291	9.067e-003
9292	9.0677e-003
9293	9.0683e-003
9294	9.0691e-003
9295	9.0699e-003
9296	9.0706e-003
9297	9.0713e-003
9298	9.0722e-003
9299	9.073e-003
9300	9.074e-003
9301	9.0748e-003
9302	9.0756e-003
9303	9.0764e-003
9304	9.0773e-003
9305	9.0781e-003
9306	9.0792e-003
9307	9.08e-003
9308	9.081e-003
9309	9.082e-003
9310	9.0829e-003
9311	9.084e-003
9312	9.085e-003
9313	9.0861e-003
9314	9.0873e-003
9315	9.0888e-003
9316	9.0902e-003
9317	9.0917e-003
9318	9.0934e-003
9319	9.0953e-003
9320	9.0971e-003
9321	9.0993e-003
9322	9.1017e-003
9323	9.1045e-003
9324	9.1075e-003
9325	9.1146e-003
9326	9.1108e-003
9327	9.1187e-003
9328	9.1233e-003
9329	9.1285e-003
9330	9.1345e-003
9331	9.1408e-003
9332	9.1479e-003
9333	9.1555e-003
9334	9.1633e-003
9335	9.1712e-003
9336	9.1789e-003
9337	9.1859e-003
9338	9.1918e-003
9339	9.1965e-003
9340	9.2001e-003
9341	9.2026e-003
9342	9.2041e-003
9343	9.2048e-003
9344	9.2047e-003
9345	9.2043e-003
9346	9.2027e-003
9347	9.2036e-003
9348	9.2018e-003
9349	9.2008e-003
9350	9.1999e-003
9351	9.1989e-003
9352	9.1975e-003
9353	9.1982e-003
9354	9.1969e-003
9355	9.1963e-003
9356	9.1958e-003
9357	9.1953e-003
9358	9.1949e-003
9359	9.1944e-003
9360	9.194e-003
9361	9.1937e-003
9362	9.1935e-003
9363	9.1933e-003
9364	9.1932e-003
9365	9.193e-003
9366	9.1929e-003
9367	9.1928e-003
9368	9.1927e-003
9369	9.1925e-003
9370	9.1924e-003
9371	9.1922e-003
9372	9.1921e-003
9373	9.1919e-003
9374	9.1917e-003
9375	9.1915e-003
9376	9.1914e-003
9377	9.1913e-003
9378	9.1912e-003
9379	9.191e-003
9380	9.1908e-003
9381	9.1905e-003
9382	9.1903e-003
9383	9.19e-003
9384	9.1897e-003
9385	9.1894e-003
9386	9.1891e-003
9387	9.1888e-003
9388	9.1885e-003
9389	9.1882e-003
9390	9.1879e-003
9391	9.1875e-003
9392	9.1871e-003
9393	9.1867e-003
9394	9.1862e-003
9395	9.1857e-003
9396	9.1852e-003
9397	9.1847e-003
9398	9.1843e-003
9399	9.184e-003
9400	9.1836e-003
9401	9.1831e-003
9402	9.1824e-003
9403	9.1818e-003
9404	9.1812e-003
9405	9.1807e-003
9406	9.1802e-003
9407	9.1797e-003
9408	9.1792e-003
9409	9.1789e-003
9410	9.1786e-003
9411	9.1783e-003
9412	9.1779e-003
9413	9.1776e-003
9414	9.1774e-003
9415	9.1771e-003
9416	9.177e-003
9417	9.1768e-003
9418	9.1765e-003
9419	9.1764e-003
9420	9.1762e-003
9421	9.176e-003
9422	9.1757e-003
9423	9.1758e-003
9424	9.1756e-003
9425	9.1756e-003
9426	9.1755e-003
9427	9.1754e-003
9428	9.1751e-003
9429	9.1753e-003
9430	9.1749e-003
9431	9.1748e-003
9432	9.1747e-003
9433	9.1746e-003
9434	9.1743e-003
9435	9.1742e-003
9436	9.174e-003
9437	9.1741e-003
9438	9.1739e-003
9439	9.1737e-003
9440	9.1734e-003
9441	9.1731e-003
9442	9.1729e-003
9443	9.1726e-003
9444	9.1724e-003
9445	9.172e-003
9446	9.1714e-003
9447	9.1709e-003
9448	9.1703e-003
9449	9.1695e-003
9450	9.1688e-003
9451	9.1658e-003
9452	9.1669e-003
9453	9.1642e-003
9454	9.1662e-003
9455	9.1672e-003
9456	9.168e-003
9457	9.1687e-003
9458	9.1694e-003
9459	9.17e-003
9460	9.1704e-003
9461	9.1707e-003
9462	9.1711e-003
9463	9.1713e-003
9464	9.1715e-003
9465	9.1717e-003
9466	9.1719e-003
9467	9.1721e-003
9468	9.1722e-003
9469	9.1722e-003
9470	9.1723e-003
9471	9.1723e-003
9472	9.1723e-003
9473	9.1725e-003
9474	9.1725e-003
9475	9.1725e-003
9476	9.1725e-003
9477	9.1725e-003
9478	9.1725e-003
9479	9.1726e-003
9480	9.1726e-003
9481	9.1726e-003
9482	9.1727e-003
9483	9.1727e-003
9484	9.1726e-003
9485	9.1726e-003
9486	9.1726e-003
9487	9.1726e-003
9488	9.1726e-003
9489	9.1726e-003
9490	9.1726e-003
9491	9.1726e-003
9492	9.1727e-003
9493	9.1726e-003
9494	9.1726e-003
9495	9.1727e-003
9496	9.1727e-003
9497	9.1727e-003
9498	9.1727e-003
9499	9.1727e-003
9500	9.1727e-003
9501	9.1727e-003
9502	9.1727e-003
9503	9.1727e-003
9504	9.1727e-003
9505	9.1727e-003
9506	9.1727e-003
9507	9.1727e-003
9508	9.1727e-003
9509	9.1727e-003
9510	9.1728e-003
9511	9.1728e-003
9512	9.1727e-003
9513	9.1727e-003
9514	9.1728e-003
9515	9.1727e-003
9516	9.1728e-003
9517	9.1728e-003
9518	9.1728e-003
9519	9.1728e-003
9520	9.1728e-003
9521	9.1728e-003
9522	9.1728e-003
9523	9.1728e-003
9524	9.1728e-003
9525	9.1728e-003
9526	9.1728e-003
9527	9.1729e-003
9528	9.1728e-003
9529	9.1728e-003
9530	9.1729e-003
9531	9.1728e-003
9532	9.1728e-003
9533	9.1729e-003
9534	9.1729e-003
9535	9.1729e-003
9536	9.1729e-003
9537	9.1729e-003
9538	9.1729e-003
9539	9.1728e-003
9540	9.1729e-003
9541	9.1729e-003
9542	9.1729e-003
9543	9.1729e-003
9544	9.1729e-003
9545	9.1729e-003
9546	9.1729e-003
9547	9.1728e-003
9548	9.1728e-003
9549	9.1728e-003
9550	9.1728e-003
9551	9.1729e-003
9552	9.173e-003
9553	9.173e-003
9554	9.173e-003
9555	9.1731e-003
9556	9.1731e-003
9557	9.1731e-003
9558	9.1731e-003
9559	9.173e-003
9560	9.173e-003
9561	9.173e-003
9562	9.173e-003
9563	9.1731e-003
9564	9.1731e-003
9565	9.173e-003
9566	9.173e-003
9567	9.1731e-003
9568	9.1731e-003
9569	9.1731e-003
9570	9.1731e-003
9571	9.1731e-003
9572	9.1732e-003
9573	9.1731e-003
9574	9.1731e-003
9575	9.1732e-003
9576	9.1732e-003
9577	9.1731e-003
9578	9.1731e-003
9579	9.1732e-003
9580	9.1732e-003
9581	9.1732e-003
9582	9.1733e-003
9583	9.1732e-003
9584	9.1732e-003
9585	9.1731e-003
9586	9.1731e-003
9587	9.1732e-003
9588	9.1733e-003
9589	9.1733e-003
9590	9.1732e-003
9591	9.1734e-003
9592	9.1734e-003
9593	9.1734e-003
9594	9.1733e-003
9595	9.1734e-003
9596	9.1734e-003
9597	9.1734e-003
9598	9.1735e-003
9599	9.1735e-003
9600	9.1734e-003
9601	9.1735e-003
9602	9.1736e-003
9603	9.1736e-003
9604	9.1736e-003
9605	9.1736e-003
9606	9.1737e-003
9607	9.1737e-003
9608	9.1737e-003
9609	9.1737e-003
9610	9.1737e-003
9611	9.1738e-003
9612	9.1738e-003
9613	9.1739e-003
9614	9.1739e-003
9615	9.174e-003
9616	9.174e-003
9617	9.174e-003
9618	9.1741e-003
9619	9.1741e-003
9620	9.1742e-003
9621	9.1741e-003
9622	9.1741e-003
9623	9.1742e-003
9624	9.1743e-003
9625	9.1743e-003
9626	9.1742e-003
9627	9.1741e-003
9628	9.1742e-003
9629	9.1742e-003
9630	9.1742e-003
9631	9.1743e-003
9632	9.1744e-003
9633	9.1762e-003
9634	9.1792e-003
9635	9.0468e-003
9636	9.0432e-003
9637	9.0507e-003
9638	9.0489e-003
9639	9.0551e-003
9640	9.0573e-003
9641	9.0568e-003
9642	9.0564e-003
9643	9.0564e-003
9644	9.0566e-003
9645	9.0567e-003
9646	9.057e-003
9647	9.0573e-003
9648	9.0574e-003
9649	9.0576e-003
9650	9.0578e-003
9651	9.058e-003
9652	9.0582e-003
9653	9.0584e-003
9654	9.0586e-003
9655	9.0589e-003
9656	9.059e-003
9657	9.0592e-003
9658	9.0597e-003
9659	9.06e-003
9660	9.0602e-003
9661	9.0605e-003
9662	9.0609e-003
9663	9.0612e-003
9664	9.0615e-003
9665	9.0619e-003
9666	9.0622e-003
9667	9.0625e-003
9668	9.0628e-003
9669	9.0631e-003
9670	9.0636e-003
9671	9.064e-003
9672	9.0642e-003
9673	9.0645e-003
9674	9.065e-003
9675	9.0657e-003
9676	9.0661e-003
9677	9.0665e-003
9678	9.067e-003
9679	9.0676e-003
9680	9.068e-003
9681	9.0684e-003
9682	9.0689e-003
9683	9.0694e-003
9684	9.0698e-003
9685	9.0702e-003
9686	9.0707e-003
9687	9.0712e-003
9688	9.0717e-003
9689	9.0724e-003
9690	9.073e-003
9691	9.0737e-003
9692	9.0745e-003
9693	9.0751e-003
9694	9.0757e-003
9695	9.0764e-003
9696	9.077e-003
9697	9.0777e-003
9698	9.0783e-003
9699	9.0788e-003
9700	9.0794e-003
9701	9.0802e-003
9702	9.0807e-003
9703	9.0789e-003
9704	9.0813e-003
9705	9.0821e-003
9706	9.0827e-003
9707	9.0834e-003
9708	9.0843e-003
9709	9.0852e-003
9710	9.086e-003
9711	9.0868e-003
9712	9.0878e-003
9713	9.0887e-003
9714	9.0895e-003
9715	9.0904e-003
9716	9.0912e-003
9717	9.092e-003
9718	9.0927e-003
9719	9.0935e-003
9720	9.0945e-003
9721	9.0952e-003
9722	9.0959e-003
9723	9.0968e-003
9724	9.0977e-003
9725	9.0985e-003
9726	9.0967e-003
9727	9.0995e-003
9728	9.0975e-003
9729	9.1005e-003
9730	9.1014e-003
9731	9.1025e-003
9732	9.1035e-003
9733	9.1047e-003
9734	9.106e-003
9735	9.1074e-003
9736	9.1089e-003
9737	9.1105e-003
9738	9.1122e-003
9739	9.114e-003
9740	9.1159e-003
9741	9.118e-003
9742	9.1204e-003
9743	9.123e-003
9744	9.126e-003
9745	9.1296e-003
9746	9.1336e-003
9747	9.1387e-003
9748	9.1453e-003
9749	9.1549e-003
9750	9.1708e-003
9751	9.1945e-003
9752	9.2129e-003
9753	9.2211e-003
9754	9.2122e-003
9755	9.2302e-003
9756	9.2454e-003
9757	9.2646e-003
9758	9.2847e-003
9759	9.2985e-003
9760	9.2987e-003
9761	9.2854e-003
9762	9.2638e-003
9763	9.2432e-003
9764	9.2297e-003
9765	9.2217e-003
9766	9.2152e-003
9767	9.2123e-003
9768	9.2111e-003
9769	9.2089e-003
9770	9.2072e-003
9771	9.2071e-003
9772	9.2078e-003
9773	9.211e-003
9774	9.2089e-003
9775	9.2118e-003
9776	9.2094e-003
9777	9.2081e-003
9778	9.2087e-003
9779	9.2079e-003
9780	9.2075e-003
9781	9.2078e-003
9782	9.2077e-003
9783	9.2072e-003
9784	9.2071e-003
9785	9.2079e-003
9786	9.2084e-003
9787	9.2082e-003
9788	9.2085e-003
9789	9.2091e-003
9790	9.2088e-003
9791	9.209e-003
9792	9.2095e-003
9793	9.2095e-003
9794	9.209e-003
9795	9.2091e-003
9796	9.209e-003
9797	9.2088e-003
9798	9.2086e-003
9799	9.2086e-003
9800	9.2086e-003
9801	9.2084e-003
9802	9.2083e-003
9803	9.2083e-003
9804	9.2081e-003
9805	9.208e-003
9806	9.208e-003
9807	9.2078e-003
9808	9.2077e-003
9809	9.2076e-003
9810	9.2074e-003
9811	9.2071e-003
9812	9.2068e-003
9813	9.2065e-003
9814	9.2062e-003
9815	9.2064e-003
9816	9.206e-003
9817	9.2059e-003
9818	9.2056e-003
9819	9.2054e-003
9820	9.205e-003
9821	9.2052e-003
9822	9.2047e-003
9823	9.2045e-003
9824	9.2043e-003
9825	9.2041e-003
9826	9.2038e-003
9827	9.2027e-003
9828	9.2034e-003
9829	9.2018e-003
9830	9.2008e-003
9831	9.1997e-003
9832	9.1987e-003
9833	9.1977e-003
9834	9.1967e-003
9835	9.196e-003
9836	9.1955e-003
9837	9.195e-003
9838	9.1947e-003
9839	9.1943e-003
9840	9.1939e-003
9841	9.1935e-003
9842	9.1932e-003
9843	9.1928e-003
9844	9.1925e-003
9845	9.1924e-003
9846	9.1922e-003
9847	9.1919e-003
9848	9.1918e-003
9849	9.1916e-003
9850	9.1914e-003
9851	9.1914e-003
9852	9.1912e-003
9853	9.191e-003
9854	9.1907e-003
9855	9.1907e-003
9856	9.1909e-003
9857	9.1908e-003
9858	9.1906e-003
9859	9.1905e-003
9860	9.1903e-003
9861	9.1903e-003
9862	9.1902e-003
9863	9.1901e-003
9864	9.1899e-003
9865	9.1898e-003
9866	9.1897e-003
9867	9.1896e-003
9868	9.1896e-003
9869	9.1895e-003
9870	9.1893e-003
9871	9.1892e-003
9872	9.1892e-003
9873	9.189e-003
9874	9.1889e-003
9875	9.1887e-003
9876	9.1884e-003
9877	9.1882e-003
9878	9.1881e-003
9879	9.1879e-003
9880	9.1877e-003
9881	9.1876e-003
9882	9.1873e-003
9883	9.1856e-003
9884	9.1868e-003
9885	9.1865e-003
9886	9.1861e-003
9887	9.1861e-003
9888	9.1863e-003
9889	9.1865e-003
9890	9.187e-003
9891	9.1869e-003
9892	9.1871e-003
9893	9.1872e-003
9894	9.1873e-003
9895	9.1874e-003
9896	9.1875e-003
9897	9.1874e-003
9898	9.1876e-003
9899	9.1876e-003
9900	9.1877e-003
9901	9.1876e-003
9902	9.1878e-003
9903	9.1877e-003
9904	9.1876e-003
9905	9.1876e-003
9906	9.1877e-003
9907	9.1877e-003
9908	9.1877e-003
9909	9.1877e-003
9910	9.1876e-003
9911	9.1876e-003
9912	9.1877e-003
9913	9.1877e-003
9914	9.1877e-003
9915	9.1877e-003
9916	9.1877e-003
9917	9.1877e-003
9918	9.1861e-003
9919	9.1877e-003
9920	9.1877e-003
9921	9.1877e-003
9922	9.1877e-003
9923	9.1878e-003
9924	9.1878e-003
9925	9.1878e-003
9926	9.1878e-003
9927	9.1877e-003
9928	9.1876e-003
9929	9.1876e-003
9930	9.1877e-003
9931	9.1878e-003
9932	9.1878e-003
9933	9.1878e-003
9934	9.1878e-003
9935	9.1878e-003
9936	9.1878e-003
9937	9.1878e-003
9938	9.1878e-003
9939	9.1879e-003
9940	9.1878e-003
9941	9.1878e-003
9942	9.1878e-003
9943	9.1878e-003
9944	9.1879e-003
9945	9.1878e-003
9946	9.1879e-003
9947	9.1879e-003
9948	9.1879e-003
9949	9.1879e-003
9950	9.1879e-003
9951	9.1879e-003
9952	9.188e-003
9953	9.188e-003
9954	9.1879e-003
9955	9.1879e-003
9956	9.188e-003
9957	9.188e-003
9958	9.188e-003
9959	9.188e-003
9960	9.1879e-003
9961	9.1879e-003
9962	9.188e-003
9963	9.188e-003
9964	9.188e-003
9965	9.188e-003
9966	9.188e-003
9967	9.188e-003
9968	9.188e-003
9969	9.188e-003
9970	9.188e-003
9971	9.188e-003
9972	9.188e-003
9973	9.1879e-003
9974	9.1879e-003
9975	9.1879e-003
9976	9.1879e-003
9977	9.188e-003
9978	9.188e-003
9979	9.188e-003
9980	9.188e-003
9981	9.188e-003
9982	9.1881e-003
9983	9.1881e-003
9984	9.1881e-003
9985	9.1881e-003
9986	9.188e-003
9987	9.188e-003
9988	9.1881e-003
9989	9.1881e-003
9990	9.1881e-003
9991	9.1883e-003
9992	9.1883e-003
9993	9.1882e-003
9994	9.1881e-003
9995	9.188e-003
9996	9.1881e-003
9997	9.1882e-003
9998	9.1881e-003
9999	9.1882e-003
10000	9.1882e-003
10001	9.1881e-003
10002	9.1881e-003
10003	9.1882e-003
10004	9.1882e-003
10005	9.1882e-003
10006	9.1882e-003
10007	9.1882e-003
10008	9.1882e-003
10009	9.1881e-003
10010	9.1882e-003
10011	9.1882e-003
10012	9.1883e-003
10013	9.1882e-003
10014	9.1884e-003
10015	9.1884e-003
10016	9.1882e-003
10017	9.1883e-003
10018	9.1884e-003
10019	9.1884e-003
10020	9.1884e-003
10021	9.1883e-003
10022	9.1883e-003
10023	9.1884e-003
10024	9.1884e-003
10025	9.1885e-003
10026	9.1885e-003
10027	9.1885e-003
10028	9.1884e-003
10029	9.1884e-003
10030	9.1885e-003
10031	9.1884e-003
10032	9.1883e-003
10033	9.1884e-003
10034	9.1886e-003
10035	9.1886e-003
10036	9.1886e-003
10037	9.1886e-003
10038	9.1887e-003
10039	9.1887e-003
10040	9.1887e-003
10041	9.1887e-003
10042	9.1887e-003
10043	9.1889e-003
10044	9.189e-003
10045	9.1889e-003
10046	9.1889e-003
10047	9.1889e-003
10048	9.189e-003
10049	9.189e-003
10050	9.189e-003
10051	9.189e-003
10052	9.1891e-003
10053	9.1891e-003
10054	9.1892e-003
10055	9.1892e-003
10056	9.1893e-003
10057	9.1895e-003
10058	9.1895e-003
10059	9.1896e-003
10060	9.1895e-003
10061	9.1894e-003
10062	9.1894e-003
10063	9.1894e-003
10064	9.1895e-003
10065	9.1895e-003
10066	9.1892e-003
10067	9.1877e-003
10068	9.183e-003
10069	9.2011e-003
10070	9.2022e-003
10071	9.1941e-003
10072	9.054e-003
10073	9.203e-003
10074	9.195e-003
10075	9.2193e-003
10076	9.2024e-003
10077	9.2329e-003
10078	9.0757e-003
10079	9.1794e-003
10080	9.1839e-003
10081	9.2019e-003
10082	9.0607e-003
10083	9.0596e-003
10084	9.2275e-003
10085	9.1869e-003
10086	9.0662e-003
10087	9.209e-003
10088	9.1995e-003
10089	9.1817e-003
10090	9.056e-003
10091	9.1986e-003
10092	9.1855e-003
10093	9.0417e-003
10094	9.057e-003
10095	9.1998e-003
10096	9.0956e-003
10097	9.1207e-003
10098	9.1861e-003
10099	9.1861e-003
10100	9.1861e-003
10101	9.1861e-003
10102	9.1858e-003
10103	9.1866e-003
10104	9.1866e-003
10105	9.1865e-003
10106	9.1866e-003
10107	9.0647e-003
10108	9.1774e-003
10109	9.177e-003
10110	9.1768e-003
10111	9.1941e-003
10112	9.2029e-003
10113	9.2144e-003
10114	9.1679e-003
10115	9.1909e-003
10116	9.1954e-003
10117	9.1975e-003
10118	9.1996e-003
10119	9.1849e-003
10120	9.2007e-003
10121	9.1959e-003
10122	9.1982e-003
10123	9.0714e-003
10124	9.1974e-003
10125	9.1995e-003
10126	9.0938e-003
10127	9.1948e-003
10128	9.2016e-003
10129	9.114e-003
10130	9.205e-003
10131	9.2055e-003
10132	9.1993e-003
10133	9.2015e-003
10134	9.2028e-003
10135	9.2062e-003
10136	9.2083e-003
10137	9.2042e-003
10138	9.2217e-003
10139	9.1992e-003
10140	9.2005e-003
10141	9.2188e-003
10142	9.2094e-003
10143	9.2087e-003
10144	9.2084e-003
10145	9.2018e-003
10146	9.1791e-003
10147	9.2019e-003
10148	9.1976e-003
10149	9.052e-003
10150	9.2e-003
10151	9.1981e-003
10152	9.0565e-003
10153	9.1849e-003
10154	9.204e-003
10155	9.2034e-003
10156	9.2096e-003
10157	9.205e-003
10158	9.1987e-003
10159	9.2096e-003
10160	9.2086e-003
10161	9.2008e-003
10162	9.2042e-003
10163	9.1746e-003
10164	9.1997e-003
10165	9.2062e-003
10166	9.2041e-003
10167	9.2011e-003
10168	9.1802e-003
10169	9.1819e-003
10170	9.1816e-003
10171	9.1833e-003
10172	9.2244e-003
10173	9.2217e-003
10174	9.2207e-003
10175	9.218e-003
10176	9.2154e-003
10177	9.215e-003
10178	9.2125e-003
10179	9.2052e-003
10180	9.2046e-003
10181	9.2043e-003
10182	9.2037e-003
10183	9.2031e-003
10184	9.2027e-003
10185	9.2021e-003
10186	9.2075e-003
10187	9.2074e-003
10188	9.2063e-003
10189	9.2062e-003
10190	9.182e-003
